#{"t_start": 1779845151.5542643, "env_id": "None"}
r,l,t
142.004347,148,127.60501
134.218573,141,130.64525
111.894561,119,130.749532
117.843253,125,130.831558
109.712491,117,130.882477
109.704244,117,130.936025
125.795105,134,130.995529
126.560412,133,131.057247
133.566995,140,131.118819
111.063921,118,131.170534
144.056791,151,131.237232
140.296236,147,131.303653
115.448286,122,131.357295
120.144724,128,131.422421
113.439717,120,131.48516
143.520252,150,131.561589
125.780224,133,131.779943
115.663743,123,134.782037
167.845922,176,134.920929
115.205144,123,134.978127
185.967686,192,135.063815
114.52441,122,135.12678
109.637178,117,135.187493
119.865045,127,135.247709
117.828136,125,135.304263
119.6772,127,135.359133
114.465142,123,135.418951
138.229034,146,135.493821
130.456668,138,135.554504
172.495483,181,135.647179
126.675938,135,135.717679
122.670049,130,135.779438
163.3427,172,138.72431
107.329144,115,138.803568
154.082775,161,139.06771
147.821494,156,139.136402
108.799079,116,139.189723
124.606301,133,139.246815
125.469337,133,139.315301
148.717243,157,139.396213
114.442992,121,139.456992
144.618739,151,139.52633
129.04439,136,139.586526
112.089039,120,139.642029
115.475756,124,139.696231
146.281116,154,139.764841
135.193815,143,142.668944
140.672542,148,142.79405
118.572349,127,142.871752
129.246396,139,142.932435
120.693396,129,142.996604
111.391296,119,143.057826
128.017647,137,143.289857
119.219016,127,143.355586
127.618445,135,143.420381
133.909432,142,143.486076
133.266683,140,143.558827
154.88466,163,143.641741
111.830288,120,143.69796
143.519137,154,143.771118
123.172097,131,143.833306
199.511131,207,146.906726
107.808781,116,147.009511
129.587796,138,147.071567
106.926764,114,147.124439
107.924768,116,147.178501
149.814154,158,147.25947
110.211619,119,147.321238
139.486883,146,147.390415
134.212639,142,147.45568
136.417906,144,147.68229
113.600373,121,147.74473
125.50423,133,147.812243
139.377458,147,147.884888
110.532031,118,147.940463
138.141896,146,148.010301
115.528074,124,150.958744
198.247625,206,151.126379
142.110451,150,151.193058
116.148449,125,151.251706
132.138994,142,151.321623
121.165451,129,151.387328
106.577241,114,151.444799
130.52465,141,151.518002
110.345771,119,151.574626
111.329659,120,151.632177
122.491576,130,151.697593
126.434596,136,151.768005
115.818898,121,151.827794
151.670361,160,152.071592
115.056391,124,152.13025
141.485275,151,154.97853
209.019577,215,155.142367
122.160037,131,155.202013
141.55181,151,155.267687
168.980767,181,155.352522
123.329527,131,155.417163
181.827304,192,155.511304
187.786982,196,155.601762
123.426054,132,155.6647
148.862749,157,155.739454
149.757546,160,155.81476
112.947629,122,155.871481
130.979191,140,155.938835
121.295356,130,158.984064
142.272398,152,159.293793
159.00401,168,159.370435
187.04447,196,159.457594
111.305924,120,159.517102
117.368732,126,159.5812
172.640686,186,159.676115
110.7976,119,159.728957
163.604251,166,159.811365
112.939862,122,159.873481
111.098145,119,159.93386
125.373478,134,159.991625
128.922708,136,160.05244
152.91517,161,160.126767
115.851065,124,163.175906
70.516467,74,163.243406
151.66109,161,163.365508
113.663991,121,163.419903
123.895602,132,163.47743
188.30953,195,163.755553
127.629468,136,163.826604
128.770166,139,163.893664
110.211645,119,163.947955
120.460552,128,164.003386
125.938267,135,164.068142
116.494997,124,164.122967
125.211051,135,164.185816
108.092886,116,164.237667
142.198177,151,164.307134
144.862751,154,167.223819
101.195595,105,167.319437
130.479938,140,167.429989
119.070486,129,167.486891
115.400101,125,167.544549
119.388925,127,167.600947
112.065589,122,167.655951
218.604049,227,167.757225
119.062047,128,168.003239
161.037829,170,168.089753
121.046188,130,168.148446
116.218659,126,168.209134
119.666151,127,168.268259
165.574702,171,168.349697
136.792231,149,168.416144
118.767096,126,171.350475
158.175937,166,171.492926
143.346108,153,171.567504
134.553193,143,171.632211
114.451989,123,171.686013
139.078413,149,171.757697
120.499721,129,171.818229
116.513279,126,171.874874
159.270556,167,171.948406
117.386349,126,172.005052
117.940824,126,172.063987
112.586114,123,172.290185
110.782797,120,172.344902
173.42697,181,172.427356
162.725533,172,175.258349
157.878178,167,175.405857
171.423815,182,175.504731
110.817431,120,175.559072
117.958931,128,175.616078
146.200971,157,175.687985
108.816753,117,175.740681
119.161052,130,175.798233
123.339956,131,175.859476
125.039854,134,175.918448
130.190704,140,175.991461
142.132001,151,176.061249
141.257203,150,176.128218
134.522165,143,176.192998
124.571046,133,176.426713
139.445806,147,179.451911
114.695088,123,179.561022
107.708473,116,179.614363
153.526139,164,179.688378
128.936154,140,179.750573
164.388119,173,179.827597
223.780163,235,179.945369
148.401022,157,180.015911
122.132886,132,180.074916
162.416018,172,180.152313
122.851914,131,180.220473
116.66526,125,180.274236
113.87488,122,180.331638
110.323645,119,180.382976
121.05422,130,183.244154
172.221156,180,183.37944
166.026317,176,183.676438
139.786804,148,183.740682
170.501427,178,183.831904
128.709784,138,183.903997
117.327012,126,183.958073
144.126182,153,184.027671
144.659735,153,184.09982
124.389566,134,184.159326
251.265808,267,184.279562
151.779044,162,184.353674
140.844445,146,187.342516
133.441429,143,187.471234
169.990702,180,187.587196
132.865535,142,187.648687
132.730652,144,187.718639
137.513103,146,187.793957
78.158101,80,188.003795
143.785182,154,188.07555
168.651504,179,188.156092
136.499977,147,188.223114
122.426323,131,188.278032
166.798538,175,188.357211
156.52881,164,188.432399
72.266711,74,188.465947
145.360005,153,188.534007
176.374609,184,191.613306
125.003578,137,191.708811
158.290464,164,191.786582
121.524662,132,191.850483
132.197522,143,191.915348
175.771479,184,191.996105
164.933306,175,192.085587
133.819269,145,192.151654
116.410832,125,192.383555
176.131849,185,192.465846
200.232347,215,192.562686
173.366133,187,192.64728
136.598513,147,195.49858
115.774733,125,195.61058
134.191812,145,195.699471
140.22339,151,195.7646
136.518828,145,195.832001
206.959174,214,195.932529
118.071781,127,195.997906
121.43057,128,196.058415
161.93491,171,196.13526
135.985048,142,196.197972
167.888387,176,196.276015
121.579134,131,196.334888
118.033467,128,196.563043
135.069086,145,196.625395
122.32692,132,199.598987
147.554848,159,199.740222
119.513128,129,199.805667
126.893422,136,199.865006
133.590641,143,199.930033
134.831491,146,200.002302
172.720874,185,200.084799
115.272699,124,200.146859
132.5024,142,200.219693
155.817029,164,200.302751
132.562181,142,200.366804
159.819839,169,200.443881
110.118703,119,200.497837
117.2138,130,200.559458
185.831734,199,203.483682
144.913748,153,203.790643
177.357869,186,203.874617
116.601279,125,203.940455
166.634877,178,204.019776
130.904189,142,204.092645
132.977453,146,204.168494
120.474844,130,204.232764
120.973632,130,204.290981
118.817975,123,204.347626
124.753287,133,204.408821
122.573007,132,204.478685
159.37343,169,204.556047
154.20903,163,204.629394
145.161602,156,207.695996
156.648776,168,207.820435
138.650964,147,207.886469
130.684719,140,208.11709
164.672075,171,208.197536
169.028464,179,208.286705
127.41784,134,208.356858
129.901842,141,208.426068
119.247885,128,208.485228
126.769574,136,208.549761
148.666315,158,208.631174
146.3195,156,208.709417
124.605244,136,208.768744
179.596541,187,211.738386
156.019958,161,211.875615
129.976865,141,211.950544
129.467769,140,212.013388
148.791984,155,212.092674
166.363412,177,212.172976
135.798489,145,212.236473
161.240289,167,212.494177
163.605881,176,212.578057
137.765162,148,212.647812
184.659213,191,212.732747
218.537955,227,212.838564
145.962651,157,212.909049
124.604587,135,215.834566
222.786565,240,215.988763
159.753763,173,216.071654
148.307984,160,216.143861
210.335347,221,216.246009
134.201069,140,216.317189
155.134109,166,216.390323
136.5271,146,216.456407
135.184982,145,216.705878
159.102949,170,216.794353
128.493754,139,216.856461
141.291397,150,216.926811
71.153644,73,216.964575
148.004778,157,219.77734
130.176319,141,219.876383
191.688139,202,219.971414
167.430309,173,220.052388
214.88664,230,220.16029
149.000468,159,220.231153
133.069334,142,220.299158
122.593235,129,220.357529
129.848631,141,220.429648
141.62644,148,220.506449
126.846821,137,220.567731
115.839155,121,220.620574
185.195519,196,223.660501
128.512889,140,223.780768
139.187716,149,223.877968
159.96376,171,223.955958
232.824191,244,224.06955
122.821934,136,224.139048
153.476433,164,224.220966
140.671859,151,224.289922
126.481028,133,224.350868
155.544751,167,224.428501
150.9088,162,224.501366
142.72755,151,224.571342
194.507578,205,224.676933
170.042471,181,227.679763
139.231664,149,227.786546
179.434765,186,228.081032
144.149985,159,228.164416
149.977326,161,228.245415
156.836727,167,228.331674
129.732965,144,228.397482
158.917383,169,228.472795
149.157198,159,228.552277
123.530315,134,228.622446
124.130995,136,228.68852
125.183621,136,228.749162
132.282168,141,228.810918
198.285912,208,231.720671
132.197764,139,231.829364
148.267196,158,231.906631
158.70547,166,231.981228
202.877996,213,232.273174
140.974452,151,232.345568
154.547683,166,232.422589
147.853035,158,232.493837
130.7905,141,232.556547
126.24881,137,232.617729
125.838758,136,232.67705
216.843298,229,232.795005
142.781283,153,235.775942
161.056967,171,235.924931
132.540677,142,236.000851
172.600035,183,236.083519
134.664359,148,236.148201
163.503751,176,236.237346
151.002101,165,236.3172
149.720356,158,236.389929
178.098083,188,236.73028
170.758135,179,236.823328
153.676989,169,236.898
183.761567,192,236.989367
180.019957,189,240.038221
114.671864,125,240.149968
179.661403,193,240.262958
157.463547,170,240.338601
123.323785,134,240.405277
135.664726,143,240.471121
139.326457,143,240.53566
149.957322,159,240.613827
162.852836,175,240.704103
141.155724,151,240.773574
187.032912,194,240.860169
142.387411,158,241.184834
146.103394,161,241.258096
155.519421,170,244.194114
163.793357,173,244.339262
